id,data
"v12700",3
"v12701",4
"v12702",4
"v12703",4
"v12704",0
"v12705",4
"v12706",3
"v12707",4
"v12708",1
"v12709",0
"v12710",4
"v12711",3
"v12712",3
"v12713",4
"v12714",2
"v12715",0
"v12716",0
"v12717",3
"v12718",4
"v12719",1
"v12720",3
"v12721",0
"v12722",2
"v12723",1
"v12724",1
"v12725",3
"v12726",4
"v12727",2
"v12728",2
"v12729",2
"v12730",1
"v12731",4
"v12732",1
"v12733",0
"v12734",0
"v12735",3
"v12736",2
"v12737",2
"v12738",4
"v12739",0
"v12740",4
"v12741",0
"v12742",3
"v12743",4
"v12744",0
"v12745",2
"v12746",4
"v12747",3
"v12748",2
"v12749",2
"v12750",4
"v12751",0
"v12752",0
"v12753",2
"v12754",0
"v12755",2
"v12756",3
"v12757",2
"v12758",2
"v12759",2
"v12760",2
"v12761",2
"v12762",0
"v12763",1
"v12764",3
"v12765",2
"v12766",4
"v12767",4
"v12768",3
"v12769",0
"v12770",4
"v12771",0
"v12772",2
"v12773",4
"v12774",4
"v12775",4
"v12776",1
"v12777",1
"v12778",4
"v12779",4
"v12780",1
"v12781",2
"v12782",1
"v12783",0
"v12784",4
"v12785",1
"v12786",3
"v12787",4
"v12788",0
"v12789",2
"v12790",3
"v12791",4
"v12792",2
"v12793",3
"v12794",3
"v12795",4
"v12796",4
"v12797",1
"v12798",3
"v12799",4
"v12800",3
"v12801",4
"v12802",2
"v12803",0
"v12804",2
"v12805",1
"v12806",2
"v12807",2
"v12808",4
"v12809",3
"v12810",4
"v12811",1
"v12812",1
"v12813",2
"v12814",1
"v12815",1
"v12816",4
"v12817",0
"v12818",0
"v12819",4
"v12820",1
"v12821",1
"v12822",2
"v12823",1
"v12824",0
"v12825",3
"v12826",3
"v12827",2
"v12828",0
"v12829",0
"v12830",1
"v12831",2
"v12832",0
"v12833",4
"v12834",3
"v12835",2
"v12836",3
"v12837",2
"v12838",3
"v12839",4
"v12840",2
"v12841",1
"v12842",0
"v12843",1
"v12844",2
"v12845",0
"v12846",2
"v12847",1
"v12848",0
"v12849",1
"v12850",0
"v12851",0
"v12852",1
"v12853",0
"v12854",0
"v12855",4
"v12856",2
"v12857",3
"v12858",4
"v12859",1
"v12860",4
"v12861",4
"v12862",1
"v12863",2
"v12864",0
"v12865",0
"v12866",2
"v12867",0
"v12868",3
"v12869",2
"v12870",3
"v12871",4
"v12872",0
"v12873",3
"v12874",4
"v12875",1
"v12876",4
"v12877",4
"v12878",3
"v12879",2
"v12880",2
"v12881",2
"v12882",1
"v12883",2
"v12884",0
"v12885",1
"v12886",1
"v12887",1
"v12888",0
"v12889",0
"v12890",0
"v12891",2
"v12892",3
"v12893",1
"v12894",1
"v12895",4
"v12896",1
"v12897",3
"v12898",0
"v12899",4
"v12900",2
"v12901",1
"v12902",0
"v12903",0
"v12904",1
"v12905",1
"v12906",0
"v12907",3
"v12908",2
"v12909",4
"v12910",3
"v12911",2
"v12912",0
"v12913",0
"v12914",2
"v12915",3
"v12916",3
"v12917",4
"v12918",2
"v12919",0
"v12920",1
"v12921",0
"v12922",2
"v12923",1
"v12924",1
"v12925",1
"v12926",0
"v12927",0
"v12928",0
"v12929",2
"v12930",4
"v12931",4
"v12932",0
"v12933",3
"v12934",0
"v12935",4
"v12936",4
"v12937",1
"v12938",3
"v12939",1
"v12940",3
"v12941",1
"v12942",2
"v12943",4
"v12944",3
"v12945",2
"v12946",1
"v12947",1
"v12948",0
"v12949",4
"v12950",1
"v12951",1
"v12952",3
"v12953",1
"v12954",4
"v12955",0
"v12956",1
"v12957",4
"v12958",2
"v12959",3
"v12960",0
"v12961",1
"v12962",1
"v12963",4
"v12964",0
"v12965",0
"v12966",0
"v12967",3
"v12968",2
"v12969",2
"v12970",0
"v12971",1
"v12972",1
"v12973",4
"v12974",4
"v12975",1
"v12976",0
"v12977",0
"v12978",0
"v12979",0
"v12980",0
"v12981",3
"v12982",2
"v12983",4
"v12984",3
"v12985",0
"v12986",0
"v12987",1
"v12988",4
"v12989",0
"v12990",3
"v12991",0
"v12992",0
"v12993",2
"v12994",3
"v12995",1
"v12996",2
"v12997",1
"v12998",4
"v12999",3
"v13000",1
"v13001",3
"v13002",4
"v13003",0
"v13004",3
"v13005",1
"v13006",3
"v13007",1
"v13008",4
"v13009",1
"v13010",1
"v13011",1
"v13012",3
"v13013",0
"v13014",2
"v13015",4
"v13016",3
"v13017",0
"v13018",4
"v13019",1
"v13020",4
"v13021",1
"v13022",1
"v13023",4
"v13024",4
"v13025",1
"v13026",4
"v13027",1
"v13028",4
"v13029",4
"v13030",2
"v13031",1
"v13032",0
"v13033",4
"v13034",2
"v13035",2
"v13036",2
"v13037",0
"v13038",4
"v13039",4
"v13040",4
"v13041",4
"v13042",1
"v13043",4
"v13044",4
"v13045",4
"v13046",4
"v13047",3
"v13048",4
"v13049",0
"v13050",2
"v13051",4
"v13052",2
"v13053",3
"v13054",2
"v13055",1
"v13056",0
"v13057",1
"v13058",2
"v13059",2
"v13060",2
"v13061",1
"v13062",0
"v13063",0
"v13064",0
"v13065",0
"v13066",2
"v13067",0
"v13068",4
"v13069",3
"v13070",0
"v13071",1
"v13072",3
"v13073",0
"v13074",2
"v13075",3
"v13076",0
"v13077",4
"v13078",0
"v13079",2
"v13080",4
"v13081",4
"v13082",2
"v13083",0
"v13084",1
"v13085",0
"v13086",4
"v13087",3
"v13088",2
"v13089",3
"v13090",3
"v13091",4
"v13092",0
"v13093",0
"v13094",1
"v13095",1
"v13096",3
"v13097",0
"v13098",3
"v13099",0
"v13100",0
"v13101",4
"v13102",2
"v13103",4
"v13104",3
"v13105",2
"v13106",2
"v13107",3
"v13108",4
"v13109",0
"v13110",1
"v13111",2
"v13112",1
"v13113",0
"v13114",3
"v13115",4
"v13116",2
"v13117",3
"v13118",1
"v13119",2
"v13120",1
"v13121",1
"v13122",0
"v13123",4
"v13124",1
"v13125",1
"v13126",2
"v13127",1
"v13128",3
"v13129",4
"v13130",2
"v13131",2
"v13132",0
"v13133",4
"v13134",1
"v13135",4
"v13136",2
"v13137",2
"v13138",2
"v13139",3
"v13140",0
"v13141",1
"v13142",0
"v13143",2
"v13144",2
"v13145",0
"v13146",2
"v13147",3
"v13148",2
"v13149",1
"v13150",4
"v13151",4
"v13152",1
"v13153",2
"v13154",4
"v13155",4
"v13156",4
"v13157",4
"v13158",1
"v13159",1
"v13160",3
"v13161",1
"v13162",2
"v13163",2
"v13164",0
"v13165",4
"v13166",4
"v13167",2
"v13168",3
"v13169",1
"v13170",1
"v13171",4
"v13172",2
"v13173",1
"v13174",0
"v13175",0
"v13176",1
"v13177",3
"v13178",4
"v13179",4
"v13180",3
"v13181",0
"v13182",2
"v13183",2
"v13184",0
"v13185",0
"v13186",3
"v13187",0
"v13188",2
"v13189",2
"v13190",3
"v13191",0
"v13192",0
"v13193",1
"v13194",1
"v13195",0
"v13196",3
"v13197",2
"v13198",3
"v13199",1
"v13200",3
"v13201",0
"v13202",1
"v13203",4
"v13204",4
"v13205",2
"v13206",2
"v13207",1
"v13208",4
"v13209",3
"v13210",2
"v13211",3
"v13212",2
"v13213",3
"v13214",3
"v13215",4
"v13216",0
"v13217",3
"v13218",1
"v13219",3
"v13220",0
"v13221",1
"v13222",3
"v13223",3
"v13224",3
"v13225",1
"v13226",0
"v13227",2
"v13228",4
"v13229",0
"v13230",2
"v13231",0
"v13232",0
"v13233",2
"v13234",4
"v13235",0
"v13236",1
"v13237",1
"v13238",1
"v13239",0
"v13240",0
"v13241",4
"v13242",4
"v13243",2
"v13244",2
"v13245",1
"v13246",4
"v13247",4
"v13248",4
"v13249",3
"v13250",4
"v13251",3
"v13252",4
"v13253",1
"v13254",3
"v13255",2
"v13256",0
"v13257",2
"v13258",4
"v13259",3
"v13260",2
"v13261",2
"v13262",3
"v13263",2
"v13264",0
"v13265",0
"v13266",3
"v13267",1
"v13268",1
"v13269",3
"v13270",0
"v13271",3
"v13272",1
"v13273",1
"v13274",0
"v13275",0
"v13276",1
"v13277",0
"v13278",2
"v13279",3
"v13280",0
"v13281",0
"v13282",1
"v13283",3
"v13284",4
"v13285",2
"v13286",1
"v13287",3
"v13288",0
"v13289",1
"v13290",1
"v13291",0
"v13292",0
"v13293",4
"v13294",2
"v13295",0
"v13296",3
"v13297",2
"v13298",4
"v13299",4
"v13300",0
"v13301",3
"v13302",3
"v13303",4
"v13304",3
"v13305",4
"v13306",2
"v13307",1
"v13308",4
"v13309",1
"v13310",4
"v13311",2
"v13312",0
"v13313",0
"v13314",4
"v13315",1
"v13316",2
"v13317",4
"v13318",1
"v13319",0
"v13320",2
"v13321",2
"v13322",0
"v13323",3
"v13324",2
"v13325",4
"v13326",0
"v13327",1
"v13328",1
"v13329",3
"v13330",0
"v13331",1
"v13332",0
"v13333",4
"v13334",2
"v13335",1
"v13336",2
"v13337",1
"v13338",2
"v13339",1
"v13340",3
"v13341",2
"v13342",3
"v13343",3
"v13344",3
"v13345",4
"v13346",3
"v13347",3
"v13348",2
"v13349",3
"v13350",0
"v13351",2
"v13352",1
"v13353",0
"v13354",0
"v13355",1
"v13356",3
"v13357",0
"v13358",4
"v13359",0
"v13360",4
"v13361",4
"v13362",3
"v13363",3
"v13364",0
"v13365",1
"v13366",3
"v13367",2
"v13368",0
"v13369",1
"v13370",1
"v13371",0
"v13372",0
"v13373",2
"v13374",3
"v13375",3
"v13376",2
"v13377",0
"v13378",4
"v13379",3
"v13380",0
"v13381",0
"v13382",1
"v13383",4
"v13384",4
"v13385",2
"v13386",1
"v13387",2
"v13388",0
"v13389",1
"v13390",2
"v13391",4
"v13392",2
"v13393",0
"v13394",2
"v13395",1
"v13396",4
"v13397",0
"v13398",2
"v13399",0
"v13400",4
"v13401",3
"v13402",3
"v13403",0
"v13404",1
"v13405",1
"v13406",1
"v13407",0
"v13408",2
"v13409",3
"v13410",1
"v13411",2
"v13412",0
"v13413",3
"v13414",2
"v13415",2
"v13416",3
"v13417",0
"v13418",0
"v13419",3
"v13420",0
"v13421",0
"v13422",0
"v13423",4
"v13424",2
"v13425",3
"v13426",3
"v13427",2
"v13428",2
"v13429",2
"v13430",0
"v13431",3
"v13432",0
"v13433",0
"v13434",3
"v13435",3
"v13436",4
"v13437",0
"v13438",2
"v13439",4
"v13440",4
"v13441",1
"v13442",4
"v13443",4
"v13444",3
"v13445",3
"v13446",4
"v13447",2
"v13448",2
"v13449",4
"v13450",4
"v13451",2
"v13452",2
"v13453",2
"v13454",4
"v13455",4
"v13456",1
"v13457",4
"v13458",2
"v13459",2
"v13460",2
"v13461",4
"v13462",1
"v13463",4
"v13464",3
"v13465",4
"v13466",1
"v13467",2
"v13468",4
"v13469",4
"v13470",4
"v13471",4
"v13472",1
"v13473",4
"v13474",3
"v13475",3
"v13476",0
"v13477",3
"v13478",1
"v13479",4
"v13480",2
"v13481",3
"v13482",0
"v13483",4
"v13484",3
"v13485",1
"v13486",3
"v13487",1
"v13488",3
"v13489",3
"v13490",4
"v13491",4
"v13492",3
"v13493",4
"v13494",4
"v13495",1
"v13496",4
"v13497",3
"v13498",1
"v13499",3
"v13500",1
"v13501",0
"v13502",2
"v13503",0
"v13504",1
"v13505",2
"v13506",1
"v13507",1
"v13508",1
"v13509",1
"v13510",3
"v13511",0
"v13512",4
"v13513",0
"v13514",0
"v13515",4
"v13516",2
"v13517",0
"v13518",0
"v13519",0
"v13520",1
"v13521",2
"v13522",1
"v13523",2
"v13524",1
"v13525",3
"v13526",4
"v13527",1
"v13528",4
"v13529",0
"v13530",4
"v13531",0
"v13532",2
"v13533",3
"v13534",2
"v13535",4
"v13536",3
"v13537",2
"v13538",3
"v13539",2
"v13540",0
"v13541",1
"v13542",4
"v13543",4
"v13544",2
"v13545",4
"v13546",4
"v13547",1
"v13548",0
"v13549",2
"v13550",1
"v13551",1
"v13552",0
"v13553",0
"v13554",2
"v13555",3
"v13556",1
"v13557",1
"v13558",4
"v13559",4
"v13560",1
"v13561",1
"v13562",2
"v13563",2
"v13564",2
"v13565",4
"v13566",4
"v13567",3
"v13568",1
"v13569",4
"v13570",0
"v13571",3
"v13572",2
"v13573",3
"v13574",0
"v13575",0
"v13576",4
"v13577",4
"v13578",4
"v13579",0
"v13580",3
"v13581",2
"v13582",4
"v13583",2
"v13584",1
"v13585",2
"v13586",1
"v13587",4
"v13588",4
"v13589",3
"v13590",3
"v13591",1
"v13592",3
"v13593",3
"v13594",0
"v13595",2
"v13596",4
"v13597",4
"v13598",1
"v13599",4
"v13600",2
"v13601",2
"v13602",0
"v13603",4
"v13604",1
"v13605",2
"v13606",0
"v13607",2
"v13608",1
"v13609",1
"v13610",1
"v13611",3
"v13612",0
"v13613",1
"v13614",4
"v13615",4
"v13616",4
"v13617",4
"v13618",1
"v13619",3
"v13620",1
"v13621",0
"v13622",3
"v13623",3
"v13624",1
"v13625",3
"v13626",4
"v13627",1
"v13628",4
"v13629",3
"v13630",4
"v13631",1
"v13632",2
"v13633",0
"v13634",2
"v13635",3
"v13636",2
"v13637",1
"v13638",0
"v13639",0
"v13640",4
"v13641",1
"v13642",4
"v13643",2
"v13644",3
"v13645",4
"v13646",4
"v13647",2
"v13648",2
"v13649",0
"v13650",4
"v13651",0
"v13652",1
"v13653",0
"v13654",4
"v13655",2
"v13656",4
"v13657",0
"v13658",4
"v13659",0
"v13660",0
"v13661",4
"v13662",3
"v13663",2
"v13664",1
"v13665",2
"v13666",3
"v13667",3
"v13668",2
"v13669",1
"v13670",1
"v13671",0
"v13672",3
"v13673",1
"v13674",0
"v13675",2
"v13676",1
"v13677",3
"v13678",1
"v13679",3
"v13680",2
"v13681",3
"v13682",1
"v13683",3
"v13684",3
"v13685",2
"v13686",1
"v13687",1
"v13688",1
"v13689",4
"v13690",0
"v13691",1
"v13692",0
"v13693",2
"v13694",0
"v13695",1
"v13696",1
"v13697",2
"v13698",1
"v13699",3
"v13700",1
"v13701",2
"v13702",2
"v13703",4
"v13704",1
"v13705",4
"v13706",2
"v13707",3
"v13708",1
"v13709",0
"v13710",3
"v13711",1
"v13712",0
"v13713",4
"v13714",2
"v13715",0
"v13716",4
"v13717",0
"v13718",0
"v13719",3
"v13720",2
"v13721",1
"v13722",4
"v13723",4
"v13724",1
"v13725",1
"v13726",3
"v13727",4
"v13728",3
"v13729",3
"v13730",2
"v13731",2
"v13732",2
"v13733",0
"v13734",4
"v13735",2
"v13736",3
"v13737",3
"v13738",0
"v13739",2
"v13740",2
"v13741",3
"v13742",3
"v13743",0
"v13744",4
"v13745",4
"v13746",4
"v13747",2
"v13748",0
"v13749",0
"v13750",3
"v13751",2
"v13752",4
"v13753",0
"v13754",0
"v13755",3
"v13756",4
"v13757",2
"v13758",1
"v13759",1
"v13760",4
"v13761",0
"v13762",1
"v13763",3
"v13764",1
"v13765",1
"v13766",4
"v13767",3
"v13768",4
"v13769",3
"v13770",3
"v13771",3
"v13772",2
"v13773",1
"v13774",1
"v13775",0
"v13776",4
"v13777",4
"v13778",0
"v13779",2
"v13780",4
"v13781",0
"v13782",4
"v13783",2
"v13784",4
"v13785",1
"v13786",2
"v13787",3
"v13788",4
"v13789",4
"v13790",0
"v13791",2
"v13792",2
"v13793",2
"v13794",3
"v13795",3
"v13796",3
"v13797",4
"v13798",0
"v13799",4
"v13800",4
"v13801",1
"v13802",0
"v13803",2
"v13804",4
"v13805",1
"v13806",4
"v13807",0
"v13808",4
"v13809",2
"v13810",1
"v13811",1
"v13812",3
"v13813",1
"v13814",3
"v13815",4
"v13816",0
"v13817",4
"v13818",0
"v13819",4
"v13820",2
"v13821",4
"v13822",1
"v13823",1
"v13824",2
"v13825",0
"v13826",4
"v13827",1
"v13828",1
"v13829",3
"v13830",1
"v13831",1
"v13832",4
"v13833",3
"v13834",1
"v13835",2
"v13836",2
"v13837",2
"v13838",4
"v13839",4
"v13840",3
"v13841",0
"v13842",2
"v13843",2
"v13844",0
"v13845",2
"v13846",4
"v13847",0
"v13848",4
"v13849",0
"v13850",0
"v13851",1
"v13852",4
"v13853",0
"v13854",2
"v13855",2
"v13856",1
"v13857",1
"v13858",0
"v13859",3
"v13860",1
"v13861",0
"v13862",1
"v13863",2
"v13864",0
"v13865",4
"v13866",2
"v13867",0
"v13868",0
"v13869",2
"v13870",3
"v13871",3
"v13872",4
"v13873",1
"v13874",4
"v13875",2
"v13876",0
"v13877",1
"v13878",2
"v13879",1
"v13880",4
"v13881",4
"v13882",3
"v13883",0
"v13884",1
"v13885",2
"v13886",3
"v13887",0
"v13888",3
"v13889",3
"v13890",4
"v13891",1
"v13892",2
"v13893",3
"v13894",2
"v13895",1
"v13896",0
"v13897",0
"v13898",3
"v13899",3
"v13900",4
"v13901",2
"v13902",1
"v13903",3
"v13904",2
"v13905",1
"v13906",1
"v13907",0
"v13908",2
"v13909",4
"v13910",0
"v13911",3
"v13912",3
"v13913",2
"v13914",2
"v13915",1
"v13916",4
"v13917",2
"v13918",1
"v13919",2
"v13920",2
"v13921",2
"v13922",3
"v13923",4
"v13924",1
"v13925",2
"v13926",2
"v13927",1
"v13928",1
"v13929",3
"v13930",0
"v13931",2
"v13932",2
"v13933",1
"v13934",0
"v13935",1
"v13936",4
"v13937",1
"v13938",0
"v13939",4
"v13940",3
"v13941",0
"v13942",2
"v13943",1
"v13944",3
"v13945",4
"v13946",2
"v13947",1
"v13948",1
"v13949",4
"v13950",0
"v13951",2
"v13952",4
"v13953",2
"v13954",1
"v13955",4
"v13956",1
"v13957",2
"v13958",1
"v13959",2
"v13960",4
"v13961",3
"v13962",4
"v13963",2
"v13964",0
"v13965",2
"v13966",1
"v13967",4
"v13968",1
"v13969",1
"v13970",0
"v13971",4
"v13972",0
"v13973",4
"v13974",1
"v13975",1
"v13976",3
"v13977",4
"v13978",2
"v13979",4
"v13980",4
"v13981",2
"v13982",2
"v13983",0
"v13984",0
"v13985",1
"v13986",4
"v13987",2
"v13988",4
"v13989",4
"v13990",2
"v13991",3
"v13992",4
"v13993",1
"v13994",3
"v13995",0
"v13996",3
"v13997",2
"v13998",1
"v13999",0
"v14000",2
"v14001",4
"v14002",1
"v14003",2
"v14004",1
"v14005",1
"v14006",0
"v14007",3
"v14008",4
"v14009",2
"v14010",0
"v14011",2
"v14012",0
"v14013",1
"v14014",2
"v14015",2
"v14016",2
"v14017",3
"v14018",4
"v14019",3
"v14020",3
"v14021",3
"v14022",4
"v14023",3
"v14024",4
"v14025",0
"v14026",4
"v14027",4
"v14028",0
"v14029",4
"v14030",2
"v14031",4
"v14032",3
"v14033",0
"v14034",0
"v14035",3
"v14036",1
"v14037",3
"v14038",1
"v14039",1
"v14040",2
"v14041",1
"v14042",3
"v14043",3
"v14044",4
"v14045",2
"v14046",0
"v14047",2
"v14048",1
"v14049",3
"v14050",4
"v14051",1
"v14052",4
"v14053",3
"v14054",1
"v14055",4
"v14056",4
"v14057",3
"v14058",3
"v14059",0
"v14060",3
"v14061",4
"v14062",1
"v14063",2
"v14064",4
"v14065",0
"v14066",4
"v14067",1
"v14068",1
"v14069",0
"v14070",4
"v14071",4
"v14072",3
"v14073",3
"v14074",3
"v14075",1
"v14076",4
"v14077",4
"v14078",3
"v14079",2
"v14080",2
"v14081",1
"v14082",4
"v14083",1
"v14084",0
"v14085",2
"v14086",3
"v14087",3
"v14088",4
"v14089",0
"v14090",0
"v14091",0
"v14092",2
"v14093",3
"v14094",3
"v14095",1
"v14096",3
"v14097",0
"v14098",4
"v14099",0
"v14100",3
"v14101",0
"v14102",0
"v14103",0
"v14104",3
"v14105",1
"v14106",1
"v14107",4
"v14108",1
"v14109",2
"v14110",1
"v14111",0
"v14112",0
"v14113",1
"v14114",1
"v14115",3
"v14116",4
"v14117",1
"v14118",1
"v14119",4
"v14120",3
"v14121",0
"v14122",0
"v14123",0
"v14124",2
"v14125",3
"v14126",0
"v14127",3
"v14128",4
"v14129",3
"v14130",1
"v14131",4
"v14132",1
"v14133",4
"v14134",2
"v14135",2
"v14136",1
"v14137",4
"v14138",4
"v14139",0
"v14140",1
"v14141",0
"v14142",3
"v14143",1
"v14144",1
"v14145",4
"v14146",2
"v14147",3
"v14148",0
"v14149",1
"v14150",1
"v14151",4
"v14152",3
"v14153",2
"v14154",0
"v14155",4
"v14156",0
"v14157",2
"v14158",0
"v14159",1
"v14160",0
"v14161",1
"v14162",2
"v14163",3
"v14164",2
"v14165",3
"v14166",4
"v14167",4
"v14168",0
"v14169",3
"v14170",2
"v14171",4
"v14172",4
"v14173",3
"v14174",0
"v14175",1
"v14176",3
"v14177",0
"v14178",4
"v14179",0
"v14180",2
"v14181",3
"v14182",2
"v14183",0
"v14184",0
"v14185",2
"v14186",1
"v14187",0
"v14188",1
"v14189",2
"v14190",1
"v14191",3
"v14192",1
"v14193",2
"v14194",3
"v14195",3
"v14196",0
"v14197",0
"v14198",2
"v14199",0
"v14200",2
"v14201",2
"v14202",4
"v14203",3
"v14204",4
"v14205",2
"v14206",3
"v14207",3
"v14208",3
"v14209",1
"v14210",3
"v14211",1
"v14212",0
"v14213",1
"v14214",4
"v14215",2
"v14216",1
"v14217",0
"v14218",1
"v14219",3
"v14220",4
"v14221",0
"v14222",1
"v14223",0
"v14224",0
"v14225",3
"v14226",4
"v14227",4
"v14228",1
"v14229",1
"v14230",3
"v14231",0
"v14232",3
"v14233",3
"v14234",1
"v14235",0
"v14236",1
"v14237",2
"v14238",2
"v14239",1
"v14240",2
"v14241",2
"v14242",2
"v14243",3
"v14244",4
"v14245",4
"v14246",3
"v14247",2
"v14248",4
"v14249",3
"v14250",3
"v14251",3
"v14252",1
"v14253",2
"v14254",2
"v14255",3
"v14256",3
"v14257",2
"v14258",1
"v14259",1
"v14260",3
"v14261",2
"v14262",4
"v14263",4
"v14264",2
"v14265",2
"v14266",3
"v14267",0
"v14268",1
"v14269",2
"v14270",0
"v14271",4
"v14272",2
"v14273",2
"v14274",2
"v14275",0
"v14276",3
"v14277",4
"v14278",0
"v14279",1
"v14280",3
"v14281",4
"v14282",4
"v14283",3
"v14284",2
"v14285",1
"v14286",2
"v14287",1
"v14288",4
"v14289",2
"v14290",4
"v14291",3
"v14292",4
"v14293",3
"v14294",0
"v14295",2
"v14296",2
"v14297",1
"v14298",2
"v14299",3
"v14300",2
"v14301",1
"v14302",2
"v14303",2
"v14304",2
"v14305",3
"v14306",3
"v14307",4
"v14308",3
"v14309",0
"v14310",4
"v14311",1
"v14312",4
"v14313",1
"v14314",0
"v14315",2
"v14316",0
"v14317",1
"v14318",3
"v14319",1
"v14320",3
"v14321",3
"v14322",4
"v14323",2
"v14324",0
"v14325",2
"v14326",3
"v14327",4
"v14328",1
"v14329",3
"v14330",2
"v14331",3
"v14332",0
"v14333",4
"v14334",3
"v14335",3
"v14336",3
"v14337",3
"v14338",2
"v14339",0
"v14340",3
"v14341",1
"v14342",2
"v14343",0
"v14344",4
"v14345",0
"v14346",0
"v14347",3
"v14348",4
"v14349",0
"v14350",2
"v14351",2
"v14352",2
"v14353",0
"v14354",1
"v14355",1
"v14356",4
"v14357",2
"v14358",2
"v14359",4
"v14360",2
"v14361",4
"v14362",2
"v14363",3
"v14364",1
"v14365",1
"v14366",4
"v14367",3
"v14368",3
"v14369",2
"v14370",2
"v14371",0
"v14372",3
"v14373",4
"v14374",2
"v14375",2
"v14376",1
"v14377",3
"v14378",4
"v14379",2
"v14380",1
"v14381",0
"v14382",3
"v14383",2
"v14384",3
"v14385",4
"v14386",1
"v14387",4
"v14388",1
"v14389",2
"v14390",3
"v14391",2
"v14392",4
"v14393",1
"v14394",2
"v14395",2
"v14396",2
"v14397",0
"v14398",1
"v14399",1
"v14400",2
"v14401",1
"v14402",0
"v14403",4
"v14404",2
"v14405",4
"v14406",2
"v14407",1
"v14408",4
"v14409",0
"v14410",2
"v14411",0
"v14412",4
"v14413",2
"v14414",1
"v14415",2
"v14416",0
"v14417",4
"v14418",3
"v14419",2
"v14420",3
"v14421",1
"v14422",0
"v14423",2
"v14424",4
"v14425",4
"v14426",3
"v14427",4
"v14428",4
"v14429",0
"v14430",4
"v14431",4
"v14432",4
"v14433",1
"v14434",1
"v14435",1
"v14436",1
"v14437",1
"v14438",4
"v14439",2
"v14440",2
"v14441",0
"v14442",3
"v14443",4
"v14444",4
"v14445",4
"v14446",3
"v14447",1
"v14448",2
"v14449",4
"v14450",2
"v14451",3
"v14452",1
"v14453",1
"v14454",0
"v14455",3
"v14456",2
"v14457",0
"v14458",0
"v14459",1
"v14460",1
"v14461",4
"v14462",1
"v14463",2
"v14464",4
"v14465",3
"v14466",0
"v14467",3
"v14468",4
"v14469",4
"v14470",2
"v14471",3
"v14472",2
"v14473",2
"v14474",4
"v14475",3
"v14476",0
"v14477",2
"v14478",2
"v14479",4
"v14480",1
"v14481",4
"v14482",2
"v14483",4
"v14484",2
"v14485",2
"v14486",3
"v14487",0
"v14488",4
"v14489",3
"v14490",2
"v14491",3
"v14492",0
"v14493",2
"v14494",2
"v14495",4
"v14496",0
"v14497",3
"v14498",3
"v14499",4
"v14500",0
"v14501",3
"v14502",1
"v14503",2
"v14504",2
"v14505",3
"v14506",3
"v14507",1
"v14508",1
"v14509",0
"v14510",1
"v14511",0
"v14512",4
"v14513",0
"v14514",4
"v14515",3
"v14516",3
"v14517",4
"v14518",0
"v14519",4
"v14520",1
"v14521",2
"v14522",0
"v14523",2
"v14524",4
"v14525",0
"v14526",2
"v14527",2
"v14528",0
"v14529",0
"v14530",0
"v14531",1
"v14532",1
"v14533",3
"v14534",0
"v14535",0
"v14536",1
"v14537",1
"v14538",1
"v14539",0
"v14540",2
"v14541",3
"v14542",4
"v14543",0
"v14544",3
"v14545",1
"v14546",1
"v14547",4
"v14548",2
"v14549",2
"v14550",4
"v14551",0
"v14552",4
"v14553",3
"v14554",4
"v14555",1
"v14556",3
"v14557",0
"v14558",1
"v14559",1
"v14560",4
"v14561",1
"v14562",4
"v14563",4
"v14564",2
"v14565",3
"v14566",2
"v14567",2
"v14568",3
"v14569",4
"v14570",0
"v14571",1
"v14572",1
"v14573",0
"v14574",4
"v14575",0
"v14576",2
"v14577",0
"v14578",4
"v14579",1
"v14580",2
"v14581",0
"v14582",1
"v14583",3
"v14584",0
"v14585",3
"v14586",4
"v14587",4
"v14588",4
"v14589",1
"v14590",3
"v14591",4
"v14592",4
"v14593",1
"v14594",0
"v14595",2
"v14596",2
"v14597",4
"v14598",3
"v14599",1
"v14600",2
"v14601",2
"v14602",1
"v14603",1
"v14604",1
"v14605",3
"v14606",2
"v14607",0
"v14608",3
"v14609",3
"v14610",1
"v14611",4
"v14612",0
"v14613",4
"v14614",0
"v14615",1
"v14616",0
"v14617",4
"v14618",3
"v14619",2
"v14620",2
"v14621",1
"v14622",2
"v14623",4
"v14624",0
"v14625",3
"v14626",1
"v14627",4
"v14628",4
"v14629",2
"v14630",2
"v14631",2
"v14632",2
"v14633",4
"v14634",3
"v14635",4
"v14636",0
"v14637",3
"v14638",1
"v14639",3
"v14640",1
"v14641",1
"v14642",1
"v14643",2
"v14644",1
"v14645",1
"v14646",2
"v14647",0
"v14648",0
"v14649",1
"v14650",1
"v14651",2
"v14652",3
"v14653",1
"v14654",2
"v14655",2
"v14656",3
"v14657",3
"v14658",1
"v14659",1
"v14660",2
"v14661",4
"v14662",1
"v14663",1
"v14664",4
"v14665",3
"v14666",4
"v14667",1
"v14668",0
"v14669",0
"v14670",1
"v14671",1
"v14672",1
"v14673",3
"v14674",1
"v14675",3
"v14676",4
"v14677",0
"v14678",0
"v14679",4
"v14680",1
"v14681",3
"v14682",2
"v14683",1
"v14684",4
"v14685",3
"v14686",0
"v14687",0
"v14688",4
"v14689",1
"v14690",0
"v14691",2
"v14692",4
"v14693",1
"v14694",4
"v14695",2
"v14696",4
"v14697",0
"v14698",3
