Post.id|Tag.id|eid_generated
1030792190186|2986|83430
1030792190186|3002|83431
1030792190186|3040|83432
893353236722|6|83433
893353236722|1398|83434
893353236722|2073|83435
893353236722|2121|83436
893353236740|6|83437
893353236740|2038|83438
687194806709|8|83439
687194806709|295|83440
687194806709|2845|83441
618475329974|8|83442
618475329974|2777|83443
962072713660|8|83444
962072713660|1990|83445
962072713660|8320|83446
687194806735|8|83447
687194806735|2034|83448
687194806735|2779|83449
481036376528|8|83450
481036376528|1990|83451
481036376528|2794|83452
481036376528|2923|83453
343597423070|8|83454
343597423070|2777|83455
343597423070|2859|83456
343597423070|7603|83457
687194806765|8|83458
687194806765|1178|83459
687194806765|2976|83460
893353236982|8|83461
893353236982|2918|83462
893353236982|2923|83463
893353236982|3034|83464
893353236982|8754|83465
962072713731|8|83466
962072713731|7534|83467
962072713731|8754|83468
549755853321|8|83469
549755853321|573|83470
549755853321|5117|83471
549755853321|7526|83472
549755853321|8320|83473
274877946382|8|83474
274877946382|7534|83475
343597423119|8|83476
343597423119|2918|83477
755914283536|8|83478
755914283536|1196|83479
755914283536|13821|83480
893353237022|8|83481
893353237022|787|83482
893353237022|2946|83483
893353237022|3093|83484
893353237022|3106|83485
893353237022|8754|83486
893353237023|8|83487
893353237023|281|83488
893353237023|1732|83489
893353237023|1986|83490
893353237023|2845|83491
1030792190499|8|83492
1030792190499|786|83493
893353237038|8|83494
893353237038|2777|83495
893353237038|2976|83496
893353237038|9388|83497
755914283585|8|83498
755914283585|573|83499
755914283585|3106|83500
687194806866|8|83501
687194806866|2923|83502
687194806866|3108|83503
687194806866|9388|83504
687194806885|540|83505
687194806885|2105|83506
687194806885|5089|83507
687194806885|7818|83508
687194806885|9114|83509
687194806885|9277|83510
549755853423|1178|83511
549755853423|1410|83512
549755853423|2825|83513
687194806901|540|83514
687194806901|2937|83515
687194806901|6424|83516
687194806901|7510|83517
687194806901|15241|83518
687194806914|540|83519
687194806914|2116|83520
687194806914|3050|83521
687194806914|5067|83522
687194806914|7300|83523
962072713862|468|83524
962072713862|1862|83525
962072713862|2979|83526
962072713862|5346|83527
962072713862|9172|83528
962072713862|9252|83529
687194806930|540|83530
687194806930|9223|83531
687194806930|10891|83532
687194806930|12182|83533
687194806930|13575|83534
687194806940|540|83535
687194806940|12345|83536
687194806940|15170|83537
962072713904|1862|83538
962072713904|2818|83539
962072713904|6407|83540
962072713904|6733|83541
962072713904|8026|83542
962072713904|9202|83543
962072713904|11741|83544
549755853507|280|83545
549755853507|775|83546
549755853507|1410|83547
549755853507|3043|83548
549755853507|5122|83549
549755853507|5142|83550
549755853507|9288|83551
549755853507|11721|83552
687194806989|540|83553
687194806989|792|83554
687194806989|5207|83555
687194806989|9286|83556
687194806993|540|83557
687194806993|1986|83558
687194806993|7619|83559
687194806993|10817|83560
687194806993|12864|83561
687194806993|13911|83562
687194806997|540|83563
687194806997|5097|83564
687194806997|6427|83565
687194806997|6999|83566
687194806997|7035|83567
687194806997|9343|83568
687194807014|540|83569
687194807014|3019|83570
687194807014|9185|83571
687194807014|9205|83572
687194807014|9332|83573
687194807014|11540|83574
687194807024|540|83575
687194807024|2823|83576
687194807024|5995|83577
687194807024|9159|83578
687194807024|9191|83579
687194807024|9390|83580
687194807024|11456|83581
687194807025|540|83582
687194807025|2094|83583
687194807025|5089|83584
687194807025|6557|83585
687194807025|7257|83586
687194807025|9037|83587
687194807044|540|83588
687194807044|4994|83589
687194807044|5442|83590
687194807044|6449|83591
687194807044|7686|83592
687194807044|8785|83593
687194807049|540|83594
687194807049|5105|83595
687194807049|8058|83596
687194807070|540|83597
687194807070|804|83598
687194807070|6999|83599
687194807070|9215|83600
687194807070|10223|83601
687194807070|10260|83602
549755853610|1410|83603
549755853610|2094|83604
549755853610|7579|83605
549755853610|9310|83606
549755853610|11668|83607
687194807084|445|83608
962072714029|445|83609
412316900148|2206|83610
412316900148|6963|83611
412316900148|14447|83612
412316900149|1545|83613
412316900149|2206|83614
412316900149|6020|83615
412316900149|11627|83616
412316900149|11810|83617
412316900149|13584|83618
1030792190959|148|83619
1030792190959|9319|83620
893353237493|148|83621
893353237493|1863|83622
824633760792|6|83623
824633760792|1762|83624
893353237549|792|83625
893353237549|2838|83626
893353237549|4863|83627
893353237549|6359|83628
893353237549|9343|83629
893353237549|11726|83630
893353237549|14765|83631
1099511667811|1180|83632
962072714484|540|83633
962072714484|2992|83634
962072714484|3079|83635
962072714484|5587|83636
962072714484|6406|83637
962072714484|7177|83638
962072714486|540|83639
962072714486|2851|83640
962072714486|9227|83641
962072714486|9245|83642
962072714486|13283|83643
962072714503|540|83644
962072714503|5582|83645
962072714503|6166|83646
962072714503|12032|83647
962072714503|13263|83648
962072714503|14789|83649
962072714520|540|83650
962072714520|6965|83651
962072714520|6966|83652
962072714520|7158|83653
962072714520|7721|83654
962072714520|9100|83655
962072714520|9223|83656
962072714520|12294|83657
962072714520|12916|83658
962072714531|540|83659
962072714531|14465|83660
962072714542|540|83661
962072714542|1375|83662
962072714542|3001|83663
962072714542|5777|83664
962072714542|9081|83665
962072714542|11377|83666
962072714542|11682|83667
962072714553|283|83668
962072714553|540|83669
962072714553|1178|83670
962072714553|1863|83671
962072714553|2066|83672
962072714553|6361|83673
962072714553|6938|83674
962072714553|9093|83675
962072714560|540|83676
962072714560|5440|83677
962072714560|9227|83678
962072714560|12148|83679
962072714577|540|83680
962072714577|11575|83681
962072714577|12063|83682
962072714579|540|83683
962072714579|5972|83684
962072714579|10980|83685
962072714579|13816|83686
962072714590|540|83687
962072714590|2828|83688
962072714590|9170|83689
962072714604|540|83690
962072714604|1616|83691
962072714604|5094|83692
962072714604|11891|83693
962072714610|540|83694
962072714610|2027|83695
962072714610|3109|83696
962072714610|5440|83697
962072714610|7520|83698
962072714610|9270|83699
962072714610|9388|83700
962072714610|12512|83701
962072714626|540|83702
962072714626|1175|83703
962072714626|6444|83704
962072714636|418|83705
962072714636|540|83706
962072714636|12259|83707
962072714652|540|83708
962072714652|2962|83709
962072714652|7410|83710
962072714652|8727|83711
962072714652|12331|83712
893353238114|206|83713
893353238114|1909|83714
893353238114|2920|83715
893353238114|4863|83716
893353238114|6862|83717
893353238114|6962|83718
962072714860|1748|83719
962072714860|2106|83720
962072714860|3066|83721
962072714860|5100|83722
962072714860|5170|83723
962072714860|5390|83724
962072714860|7695|83725
962072714860|13335|83726
893353238145|3041|83727
893353238145|4863|83728
893353238145|10449|83729
893353238157|286|83730
893353238157|1985|83731
893353238157|2844|83732
893353238157|2907|83733
893353238157|4863|83734
893353238157|7577|83735
893353238157|15299|83736
962072714901|1748|83737
962072714901|2982|83738
962072714901|6639|83739
962072714901|7600|83740
962072714901|11629|83741
893353238175|4863|83742
893353238175|6143|83743
893353238175|6999|83744
893353238175|9271|83745
893353238196|1452|83746
893353238196|2938|83747
893353238196|4863|83748
893353238196|6393|83749
893353238196|9353|83750
962072714941|1748|83751
962072714941|2003|83752
962072714941|2780|83753
962072714941|5795|83754
962072714941|7030|83755
962072714941|7565|83756
962072714941|8745|83757
962072714941|11547|83758
962072714941|12053|83759
1030792191920|543|83760
1030792191920|1410|83761
1030792191920|5115|83762
962072715199|543|83763
962072715199|1987|83764
893353238468|543|83765
962072715213|1194|83766
962072715213|1448|83767
962072715213|1758|83768
962072715213|4848|83769
962072715213|9048|83770
962072715213|9183|83771
962072715213|11410|83772
962072715232|1448|83773
962072715232|1616|83774
962072715232|5147|83775
962072715232|5188|83776
962072715232|6426|83777
962072715232|11676|83778
962072715232|12872|83779
962072715245|1448|83780
962072715245|9080|83781
962072715245|11583|83782
962072715245|12475|83783
962072715257|1448|83784
962072715257|5063|83785
962072715257|7035|83786
962072715257|7629|83787
962072715257|9083|83788
962072715257|12110|83789
893353238587|1887|83790
755914285120|1887|83791
206158471247|1887|83792
962072715352|1887|83793
137438994522|1887|83794
755914285159|1887|83795
687194808436|1887|83796
755914285175|1887|83797
206158471301|1887|83798
206158471320|1887|83799
755914285224|1887|83800
893353238705|1887|83801
274877948083|1887|83802
274877948093|1887|83803
481036378316|1887|83804
893353238745|1887|83805
687194808540|1887|83806
618475331822|1887|83807
274877948148|1887|83808
481036378372|1887|83809
962072715541|1887|83810
481036378405|1887|83811
687194808640|1887|83812
618475331908|1887|83813
206158471510|1887|83814
687194808663|1887|83815
893353238873|1887|83816
687194808683|1887|83817
343597425021|1533|83818
343597425021|1937|83819
137438994825|1525|83820
137438994825|6574|83821
137438994825|10862|83822
137438994825|13628|83823
206158471562|193|83824
206158471562|458|83825
206158471562|5169|83826
206158471562|6244|83827
206158471562|8491|83828
206158471562|10702|83829
137438994844|1525|83830
137438994844|2113|83831
137438994844|6990|83832
137438994857|785|83833
137438994857|1525|83834
137438994857|2020|83835
137438994857|2103|83836
137438994857|2807|83837
137438994857|9429|83838
137438994857|14709|83839
343597425082|524|83840
343597425082|1937|83841
343597425082|2006|83842
343597425082|2896|83843
343597425082|2900|83844
343597425082|5066|83845
343597425082|5151|83846
343597425082|6700|83847
343597425082|14258|83848
137438994879|299|83849
137438994879|1525|83850
137438994879|6931|83851
137438994879|7015|83852
137438994879|7570|83853
137438994879|9058|83854
137438994879|13617|83855
137438994900|1525|83856
137438994900|1675|83857
343597425120|1937|83858
343597425120|6665|83859
343597425120|7225|83860
343597425120|12650|83861
137438994915|1525|83862
137438994915|2817|83863
137438994915|9648|83864
137438994915|13694|83865
274877948777|1734|83866
274877948777|9084|83867
274877948777|12943|83868
137438995322|522|83869
137438995322|2964|83870
412316902620|247|83871
274877949166|247|83872
962072716527|247|83873
1030792193267|247|83874
274877949172|247|83875
206158472445|247|83876
893353239809|247|83877
893353239809|781|83878
687194809602|247|83879
274877949194|247|83880
274877949212|247|83881
481036379423|247|83882
137438995762|247|83883
962072716605|247|83884
687194809679|247|83885
412316902755|247|83886
412316902767|247|83887
274877949316|247|83888
1030792193419|247|83889
549755856285|247|83890
481036379566|247|83891
343597426110|247|83892
343597426114|247|83893
206158472645|247|83894
481036379607|247|83895
412316902889|247|83896
206158472694|471|83897
206158472694|561|83898
206158472694|590|83899
206158472694|2867|83900
206158472694|4941|83901
206158472694|9075|83902
206158472694|12102|83903
206158472711|561|83904
206158472711|588|83905
206158472711|3015|83906
206158472711|7550|83907
206158472715|561|83908
206158472715|1200|83909
206158472715|3002|83910
206158472715|11726|83911
206158472721|561|83912
206158472721|6931|83913
206158472721|9289|83914
206158472721|11533|83915
206158472721|11723|83916
206158472735|561|83917
206158472735|2978|83918
206158472738|561|83919
206158472738|5090|83920
206158472738|8239|83921
206158472755|561|83922
206158472755|5878|83923
206158472755|6371|83924
206158472755|9308|83925
206158472755|11536|83926
206158472755|12300|83927
206158472761|561|83928
206158472761|1375|83929
206158472761|2009|83930
206158472761|11542|83931
206158472761|12054|83932
206158472771|561|83933
206158472771|2040|83934
206158472771|5090|83935
206158472771|9882|83936
206158472779|561|83937
206158472779|584|83938
206158472779|3000|83939
206158472779|3104|83940
206158472779|9068|83941
206158472779|9091|83942
206158472779|12292|83943
206158472782|561|83944
206158472800|561|83945
206158472800|2011|83946
206158472800|5151|83947
206158472800|5183|83948
206158472800|6972|83949
206158472800|7556|83950
206158472800|9220|83951
206158472800|12278|83952
206158472820|561|83953
206158472820|2036|83954
206158472820|2906|83955
206158472820|5109|83956
206158472820|9163|83957
549755856506|587|83958
549755856506|3255|83959
549755856506|14888|83960
206158472836|561|83961
206158472836|9063|83962
206158472836|9335|83963
206158472836|11588|83964
206158472836|11649|83965
549755856528|585|83966
549755856528|3255|83967
549755856528|10409|83968
549755856528|11629|83969
274877949602|801|83970
274877949602|2092|83971
274877949602|3536|83972
274877949602|7551|83973
274877949602|8505|83974
274877949602|11546|83975
274877949602|11560|83976
274877949602|11575|83977
274877949606|3536|83978
274877949606|6385|83979
274877949606|9272|83980
274877949606|10289|83981
274877949614|2960|83982
274877949614|3536|83983
274877949614|5546|83984
274877949614|6959|83985
274877949614|7003|83986
274877949633|576|83987
274877949633|794|83988
274877949633|3536|83989
274877949633|7513|83990
274877949633|9246|83991
206158472908|561|83992
206158472908|2118|83993
206158472908|2999|83994
206158472908|3066|83995
206158472908|3101|83996
206158472908|5155|83997
206158472908|6410|83998
206158472908|6965|83999
206158472908|9275|84000
206158472909|561|84001
206158472909|5000|84002
206158472909|7438|84003
206158472909|12299|84004
206158472909|13993|84005
274877949660|1985|84006
274877949660|3536|84007
274877949660|7549|84008
274877949660|9468|84009
206158472940|561|84010
206158472940|2016|84011
206158472940|3106|84012
206158472940|9177|84013
206158472940|11603|84014
687194810104|193|84015
687194810104|5373|84016
687194810104|9232|84017
687194810104|11379|84018
274877949699|3536|84019
274877949699|7825|84020
274877949699|14205|84021
274877949699|14266|84022
1030792194122|140|84023
1030792194122|2023|84024
1030792194122|3087|84025
549755856972|140|84026
549755856972|1769|84027
618475333722|140|84028
